Name,Username,Url,Followers,Following,Tweets,Bio,Can_DM,Location,Joined_X,Translator,Likes,BlueTick,DefaultPic,RawScore,TotalScore
False,"Ikorodu,1035,1181,60701,100
off_Oyinbo01,https://x.com/off_Oyinbo01,1281,1292,12127,89
UzomaPreciousF1,https://x.com/UzomaPreciousF1,2440,3216,5087,100
Katie4hotos,https://x.com/Katie4hotos,200,86,143,159
,,200,86,143,100
,,200,86,143,100
,,200,86,143,100
False,,2022,86,143,100
Callmesewa,https://x.com/Callmesewa,3713,2894,54388,100
current_canada,https://x.com/current_canada,718,813,74,100
EMPRESS_TOMI,https://x.com/EMPRESS_TOMI,3906,2945,49879,83
Dillish_b,https://x.com/Dillish_b,3117,2045,12122,100
MEDFITKITCHEN,https://x.com/MEDFITKITCHEN,1859,1821,2418,100
chappainnn,https://x.com/chappainnn,4325,4269,14781,100
AriyibiTaoheed,https://x.com/AriyibiTaoheed,2054,2098,25559,28401
,,2054,2098,25559,100
,,2054,2098,25559,100
False,outside....,2022,2098,25559,100
catherineadego1,https://x.com/catherineadego1,1075,1291,3202,100
buckleolibra,https://x.com/buckleolibra,85,272,3455,94
fakoof2,https://x.com/fakoof2,318,764,2944,100
TashobyaPhones,https://x.com/TashobyaPhones,2323,2897,3163,3515
,,2323,2897,3163,100
,,2323,2897,3163,100
,,2323,2897,3163,100
False,Africa,2020,2897,3163,100
IAMTUNDEDANIEL,https://x.com/IAMTUNDEDANIEL,1140,1629,4636,100
Sjayephraim,https://x.com/Sjayephraim,827,1631,4897,100
iloveyhureturns,https://x.com/iloveyhureturns,1472,839,29982,100
True,HEAVEN,2022,839,29982,100
L_Kipchirchir,https://x.com/L_Kipchirchir,1218,1329,44,94
SerginhoRamos23,https://x.com/SerginhoRamos23,1324,1172,2027,100
BryceDanielg,https://x.com/BryceDanielg,354,1265,806,94
charmV22,https://x.com/charmV22,1537,1494,9564,100
l_am_best,https://x.com/l_am_best,924,1890,2386,100
manlikeCastle,https://x.com/manlikeCastle,1797,1839,17515,100
natorhills,https://x.com/natorhills,270,1123,640,94
Dejamespaul,https://x.com/Dejamespaul,923,2203,11347,100
Kennedyamadi23,https://x.com/Kennedyamadi23,2385,4768,3794,100
Cashhyy01,https://x.com/Cashhyy01,167,272,152,100
vibe_lorrd,https://x.com/vibe_lorrd,2393,2439,3796,4218
,,2393,2439,3796,100
True,Not the streets,2021,2439,3796,100
Boni_Freeman,https://x.com/Boni_Freeman,279,1095,3065,94
kolawizy,https://x.com/kolawizy,1729,4649,6469,100
EnigmathickBalo,https://x.com/EnigmathickBalo,107,116,12,89
admobitscinso,https://x.com/admobitscinso,1117,4620,176,190
False,,2009,4620,176,100
The_real_Ochuko,https://x.com/The_real_Ochuko,143,622,1117,94
CaptainAph,https://x.com/CaptainAph,410,724,631,100
tonyfred980,https://x.com/tonyfred980,367,2036,5111,94
OtubeluThompson,https://x.com/OtubeluThompson,407,1854,9107,94
CaseyJo03909834,https://x.com/CaseyJo03909834,22,326,28,83
ste_pha1,https://x.com/ste_pha1,150,186,235,94
kingsyugala89c,https://x.com/kingsyugala89c,611,1582,7846,100
Francis60483969,https://x.com/Francis60483969,570,381,25883,28761
 could be here today, and there the next day.",570,381,25883,100
Darealkriss,https://x.com/Darealkriss,1911,1908,31235,100
jursh_23,https://x.com/jursh_23,1369,1493,4130,100
saud4_y,https://x.com/saud4_y,305,1070,2989,94
Richard51268279,https://x.com/Richard51268279,38,313,11,89
Blessin99143573,https://x.com/Blessin99143573,153,2978,34,83
Tonynonny,https://x.com/Tonynonny,3530,4874,188548,209515
False,Africa,2011,4874,188548,100
chikwadochris,https://x.com/chikwadochris,942,2136,16614,18461
True,,2013,2136,16614,100
mammieRuby,https://x.com/mammieRuby,1642,2037,14057,100
King_Jedidiah_M,https://x.com/King_Jedidiah_M,136,499,1816,94
ayobamiGee,https://x.com/ayobamiGee,770,916,4974,100
Smitth_v,https://x.com/Smitth_v,1739,1794,1552,100
_chukwubuikem_,https://x.com/_chukwubuikem_,2394,3456,16677,100
odogwunwanem,https://x.com/odogwunwanem,3076,2236,43192,100
CatherinaDwayne,https://x.com/CatherinaDwayne,274,305,2033,100
ofure_shalom,https://x.com/ofure_shalom,163,214,701,100
CinematiKapture,https://x.com/CinematiKapture,2070,2262,17458,100
,,2070,2262,17458,100
False,space ,2018,2262,17458,100
InombereG,https://x.com/InombereG,150,697,562,94
True,"Lagos,150,697,562,94
IsabellaNwihim,https://x.com/IsabellaNwihim,230,527,1170,100
Officialpearl33,https://x.com/Officialpearl33,2572,2363,2912,3225
,,2572,2363,2912,100
,,2572,2363,2912,100
,,2572,2363,2912,100
True,🇳🇬,2022,2363,2912,100
efebongos1x,https://x.com/efebongos1x,1025,614,21402,100
Ukachi96897718,https://x.com/Ukachi96897718,44,151,45,89
medemeka,https://x.com/medemeka,13,199,434,89
Brigolly32,https://x.com/Brigolly32,620,1282,1423,100
IghendoT,https://x.com/IghendoT,31,356,21,83
ogunsina_david,https://x.com/ogunsina_david,329,429,686,100
SymplyPelz,https://x.com/SymplyPelz,4260,3284,17499,100
FutureMarsian,https://x.com/FutureMarsian,2653,4956,17719,94
Kollykab,https://x.com/Kollykab,583,4535,13597,94
vinjyke,https://x.com/vinjyke,1301,1153,9377,10420
False,United States,2011,1153,9377,100
Dev__Dave,https://x.com/Dev__Dave,290,625,876,100
,,290,625,876,100
,,290,625,876,100
,,290,625,876,100
,,290,625,876,100
True,"Abuja,290,625,876,100
dammygrace1,https://x.com/dammygrace1,5122,3848,39562,100
Blackcopperio_,https://x.com/Blackcopperio_,2830,2378,761,100
GCFR_Osibodu,https://x.com/GCFR_Osibodu,190,367,1403,1559
,,190,367,1403,100
 not a blackmailer.😎|,,190,367,1403,100
True,somewhere in the universe,2020,367,1403,100
WaveFlicks_,https://x.com/WaveFlicks_,2656,2370,6796,7552
False,Everywhere,2020,2370,6796,100
princeseyiade15,https://x.com/princeseyiade15,121,348,1182,94
Therealbenny9,https://x.com/Therealbenny9,2525,1813,10401,100
DKevin3737,https://x.com/DKevin3737,825,2871,2748,94
VaRiety__sTorE,https://x.com/VaRiety__sTorE,93,863,195,94
AbubakarQuzeem,https://x.com/AbubakarQuzeem,1102,1195,883,100
Joerexlegacy31,https://x.com/Joerexlegacy31,2798,2934,22932,100
CCAningo1,https://x.com/CCAningo1,2596,4140,5883,100
miss_Mauyon,https://x.com/miss_Mauyon,3566,2777,45858,89
tolulope_ajoke,https://x.com/tolulope_ajoke,37,55,13,94
Noble_Light1,https://x.com/Noble_Light1,458,1224,16716,100
itunes_art,https://x.com/itunes_art,4105,4663,16301,100
siggy_tv,https://x.com/siggy_tv,2037,2076,15785,100
OGfresh042,https://x.com/OGfresh042,18,52,31,94
signorsam,https://x.com/signorsam,2565,2122,2739,100
xen_x_,https://x.com/xen_x_,1298,3915,746,94
Joyy_sunday,https://x.com/Joyy_sunday,2180,2329,143,100
Owowami13,https://x.com/Owowami13,259,822,835,94
OrianwoMelvin,https://x.com/OrianwoMelvin,464,1402,3111,94
unique_facts_me,https://x.com/unique_facts_me,2027,4384,54,100
,,2027,4384,54,100
False,"Brenham,2027,4384,54,100
l_dodoh,https://x.com/l_dodoh,120,230,53,100
False,Botswana ,2022,230,53,100
barbra_breezy,https://x.com/barbra_breezy,3375,3109,14997,100
Thatgirlert,https://x.com/Thatgirlert,523,869,1572,100
Abisolaa_29,https://x.com/Abisolaa_29,6679,4771,38045,100
ordunburny,https://x.com/ordunburny,1062,1539,1752,100
YangKlen,https://x.com/YangKlen,68,39,0,89
barsal86,https://x.com/barsal86,140,771,128,94
just_wane_,https://x.com/just_wane_,21,439,4,-18
,,21,439,4,78
,,21,439,4,78
False,Nigeria,2022,439,4,89
RemySumbo,https://x.com/RemySumbo,640,4937,1032,94
_9KKHLY,https://x.com/_9KKHLY,193,140,112,100
Sirjigo,https://x.com/Sirjigo,4303,2823,26200,94
Nsiboss,https://x.com/Nsiboss,2223,4768,3351,3724
False,"Lagos,2223,4768,3351,100
SmigglePrecious,https://x.com/SmigglePrecious,1286,735,59998,100
Wasdam2020,https://x.com/Wasdam2020,296,857,3029,94
joyolori,https://x.com/joyolori,774,1469,8822,9803
,,774,1469,8822,100
,,774,1469,8822,100
,,774,1469,8822,100
,,774,1469,8822,100
,,774,1469,8822,100
,,774,1469,8822,100
,,774,1469,8822,100
True,"Nottingham,774,1469,8822,100
KukuTimothy,https://x.com/KukuTimothy,798,1740,4689,100
abdulahmed332II,https://x.com/abdulahmed332II,597,1720,6453,7171
False,Nigeria,2022,1720,6453,100
sherif2016_2015,https://x.com/sherif2016_2015,267,1307,1462,94
ExcellenceHub77,https://x.com/ExcellenceHub77,69,1502,3618,89
Ugwuobinnasimo2,https://x.com/Ugwuobinnasimo2,1463,4932,16539,94
kanugood,https://x.com/kanugood,523,1863,2120,94
certifiedfeyi1,https://x.com/certifiedfeyi1,860,1809,2085,100
Beccatitak,https://x.com/Beccatitak,768,636,6033,89
roland_kelly_j,https://x.com/roland_kelly_j,1732,2372,21880,100
nazor_xy,https://x.com/nazor_xy,358,330,716,100
toyinne_,https://x.com/toyinne_,3274,2846,7875,100
NutriShop22,https://x.com/NutriShop22,24,90,88,92
False,,2022,90,88,100
jamesomo,https://x.com/jamesomo,1037,1480,6150,100
kenneth_okpomo,https://x.com/kenneth_okpomo,79,533,2,83
adefavslim,https://x.com/adefavslim,3927,3706,11504,89
pinopinonwa0,https://x.com/pinopinonwa0,524,1034,11877,100
bomsilaga,https://x.com/bomsilaga,73,417,523,94
FatherlyPerson,https://x.com/FatherlyPerson,41,111,131,100
Adammadgreat,https://x.com/Adammadgreat,155,164,7124,100
_Chidiadi,https://x.com/_Chidiadi,1474,1519,883,100
OrieFaith,https://x.com/OrieFaith,2653,2938,10207,100
chief_eshiet,https://x.com/chief_eshiet,1612,4842,159,94
PeteProsperous,https://x.com/PeteProsperous,70,256,798,94
nugwaadejoh,https://x.com/nugwaadejoh,692,4503,2723,94
OnosivweA,https://x.com/OnosivweA,535,3464,0,83
Itsimplyhabeyy,https://x.com/Itsimplyhabeyy,1077,4973,6444,7155
,,1077,4973,6444,94
False,Nigeria,2012,4973,6444,100
ayoogunleye18,https://x.com/ayoogunleye18,992,2438,5045,100
GLOAUTOS,https://x.com/GLOAUTOS,95,480,22,89
Sunday4Emmanuel,https://x.com/Sunday4Emmanuel,279,1510,5431,94
NwanneObiomachi,https://x.com/NwanneObiomachi,239,652,127,100
nonso_andrew,https://x.com/nonso_andrew,3216,2540,8179,100
etiiban,https://x.com/etiiban,1801,1531,2635,100
okocije,https://x.com/okocije,273,521,3105,100
Michealchuwkwu,https://x.com/Michealchuwkwu,69,282,1206,94
kaycee_kor,https://x.com/kaycee_kor,24,242,628,89
austines96,https://x.com/austines96,367,352,2493,2770
True,Home,2011,352,2493,100
JohnAnyanwu04,https://x.com/JohnAnyanwu04,798,2098,14198,100
ChimeruoE,https://x.com/ChimeruoE,192,543,861,100
ad20148080,https://x.com/ad20148080,96,340,2119,94
Alice199402,https://x.com/Alice199402,9317,2202,42083,94
omuh_ene,https://x.com/omuh_ene,643,626,7705,100
chukwu_jay,https://x.com/chukwu_jay,179,1248,677,94
_essiennoble,https://x.com/_essiennoble,1208,1807,2237,100
chibekeeee,https://x.com/chibekeeee,54,133,551,89
Oluwato212,https://x.com/Oluwato212,519,1183,1966,100
edore003,https://x.com/edore003,600,3235,363,94
TheRealAquah,https://x.com/TheRealAquah,5436,3075,39461,100
yiza_shyne,https://x.com/yiza_shyne,1028,826,6013,100
UmarFar68835885,https://x.com/UmarFar68835885,4,26,50,94
Sweetliza15,https://x.com/Sweetliza15,390,167,2191,100
A_L_E_X_175,https://x.com/A_L_E_X_175,1031,900,1878,100
I33ANUEL,https://x.com/I33ANUEL,3582,3717,496,551
,,3582,3717,496,100
False,Somewhere on Earth,2020,3717,496,100
RilwanXox,https://x.com/RilwanXox,4399,4164,13763,100
AbehTobi,https://x.com/AbehTobi,5,32,47,89
ElijahP93380268,https://x.com/ElijahP93380268,399,4329,9,78
strongwilled_0,https://x.com/strongwilled_0,179,513,2358,100
Oluwatobiab,https://x.com/Oluwatobiab,220,221,263,100
ReelEtanity,https://x.com/ReelEtanity,43,92,38,94
floxie29,https://x.com/floxie29,206,754,1290,94
olanrewajukoiki,https://x.com/olanrewajukoiki,970,974,2948,100
Badbabyink,https://x.com/Badbabyink,31,38,59,100
suz_zy_anna,https://x.com/suz_zy_anna,2359,2108,9347,100
Chance_1p,https://x.com/Chance_1p,1237,1357,4314,100
ultraOTD,https://x.com/ultraOTD,2447,4817,26365,100
jusTamazing____,https://x.com/jusTamazing____,1465,2226,23476,26087
,,1465,2226,23476,100
True,"Federal Capital Territory,1465,2226,23476,100
TheOnlyTeeBest,https://x.com/TheOnlyTeeBest,4007,3984,26669,29635
,,4007,3984,26669,100
,,4007,3984,26669,100
,,4007,3984,26669,100
,,4007,3984,26669,100
,,4007,3984,26669,100
,,4007,3984,26669,100
False,Nigeria🇳🇬,2017,3984,26669,100
Kayode_Adeniji1,https://x.com/Kayode_Adeniji1,346,1843,3248,94
KenniDmani,https://x.com/KenniDmani,662,1223,18347,100
Succeder_O,https://x.com/Succeder_O,477,591,7999,100
Eli__easy,https://x.com/Eli__easy,83,706,21712,94
danmamu1,https://x.com/danmamu1,80,714,924,89
vasniiroko,https://x.com/vasniiroko,274,441,5865,100
glamour_culture,https://x.com/glamour_culture,530,2461,175,94
Vox_Hominum,https://x.com/Vox_Hominum,489,2125,14686,83
,,489,2125,14686,94
True,"Lagos,489,2125,14686,94
chymer22,https://x.com/chymer22,2028,2234,18750,100
Businesswise247,https://x.com/Businesswise247,519,1174,4806,100
shelasprayston,https://x.com/shelasprayston,414,520,1454,100
MrOGdiamond,https://x.com/MrOGdiamond,1344,1855,4533,100
cuzyeidfk1597,https://x.com/cuzyeidfk1597,124,1452,970,89
kabiru_abu3,https://x.com/kabiru_abu3,7,33,54,94
steveelijah9,https://x.com/steveelijah9,3090,4966,3266,3629
False,Abuja,2017,4966,3266,100
Salvado28097007,https://x.com/Salvado28097007,18,153,73,94
simonkizito67,https://x.com/simonkizito67,68,296,68,94
Chimazunim_D,https://x.com/Chimazunim_D,3,32,46,83
innocentnjoku9,https://x.com/innocentnjoku9,583,496,12309,100
dunsinadeyemi,https://x.com/dunsinadeyemi,417,520,1000,100
kampusgroup_abj,https://x.com/kampusgroup_abj,192,558,300,100
HAdagbor,https://x.com/HAdagbor,2391,4848,4260,100
KaimaEkene,https://x.com/KaimaEkene,352,298,12063,89
S3Suleiman,https://x.com/S3Suleiman,4,24,54,94
Dr_Cayleb,https://x.com/Dr_Cayleb,2608,2880,9661,89
BOMBOY0001,https://x.com/BOMBOY0001,1523,3026,4206,100
JohnMer11712054,https://x.com/JohnMer11712054,378,578,251,100
NURUDEENOLUSESI,https://x.com/NURUDEENOLUSESI,1069,4818,17670,19629
,,1069,4818,17670,94
False,,2013,4818,17670,100
Remy_Dii,https://x.com/Remy_Dii,920,1060,591,657
,,920,1060,591,100
,,920,1060,591,100
,,920,1060,591,100
,,920,1060,591,100
True,,2019,1060,591,100
muhammad178017,https://x.com/muhammad178017,61,572,421,94
OkaforN81241394,https://x.com/OkaforN81241394,2090,3692,9636,100
fkulio,https://x.com/fkulio,2231,3924,7855,100
KOluwatunji,https://x.com/KOluwatunji,11,25,57,100
IbrahimYy,https://x.com/IbrahimYy,970,1280,7014,89
BigNascent,https://x.com/BigNascent,31,242,25,89
Clear_It_9ja,https://x.com/Clear_It_9ja,2488,4996,1350,100
SAbdultaofeek,https://x.com/SAbdultaofeek,161,230,52,100
False,"Egbeda,161,230,52,100
busybeepumpin,https://x.com/busybeepumpin,605,1194,18721,100
 Paul Bernard",SirBenky,605,1194,18721,100
BabaganaYana,https://x.com/BabaganaYana,4,30,51,94
maimuna_alhass,https://x.com/maimuna_alhass,7,27,57,94
NImagbe,https://x.com/NImagbe,750,4549,681,94
Xanne_56,https://x.com/Xanne_56,303,190,4510,100
cowell2handsome,https://x.com/cowell2handsome,516,450,2322,100
OloweOyinlola,https://x.com/OloweOyinlola,19,188,56,94
_Oyinlolah,https://x.com/_Oyinlolah,2654,2449,1152,89
ChijinduEjiofor,https://x.com/ChijinduEjiofor,1888,3851,2970,100
AbdullazeezAri1,https://x.com/AbdullazeezAri1,122,425,6,83
GEAN_AUTOMARTS,https://x.com/GEAN_AUTOMARTS,382,250,580,100
amyrachy,https://x.com/amyrachy,993,1300,2556,100
Beth9Julia,https://x.com/Beth9Julia,1781,4851,0,89
lyydia40014691,https://x.com/lyydia40014691,82,857,1,78
iAmOluwasheyi,https://x.com/iAmOluwasheyi,180,2385,68,89
bukimarvellous,https://x.com/bukimarvellous,238,600,359,100
SamsonEbenezer5,https://x.com/SamsonEbenezer5,231,1202,530,94
ukpai_bishop,https://x.com/ukpai_bishop,3799,4818,9836,100
Tzivya81551023,https://x.com/Tzivya81551023,67,480,0,83
soft_praiz,https://x.com/soft_praiz,900,866,3931,100
True,"Ibadan,900,866,3931,100
Stanley88725093,https://x.com/Stanley88725093,2155,4423,134,100
Selfmade49ja,https://x.com/Selfmade49ja,1000,1392,10748,94
WandaIvan16,https://x.com/WandaIvan16,75,367,18,89
ObinnaItuma6,https://x.com/ObinnaItuma6,44,180,49,89
daniel24567684,https://x.com/daniel24567684,345,1780,571,629
True,,2016,1780,571,100
bidemi_akins,https://x.com/bidemi_akins,1244,3295,1892,89
RodriquezFerna2,https://x.com/RodriquezFerna2,5,17,2,83
Solomon37665077,https://x.com/Solomon37665077,104,394,99,94
Hulpen_whytte,https://x.com/Hulpen_whytte,2297,2323,13885,83
abraham_kendor,https://x.com/abraham_kendor,18,139,21,89
love10533165,https://x.com/love10533165,53,155,6,89
Elmukht42353851,https://x.com/Elmukht42353851,1682,4263,679,100
orefuwaamaefule,https://x.com/orefuwaamaefule,70,293,349,94
FalanaEzekiel1,https://x.com/FalanaEzekiel1,6,43,148,89
Turkic_people,https://x.com/Turkic_people,387,404,42,41
False,,2022,404,42,94
adulojuayodeji4,https://x.com/adulojuayodeji4,316,542,429,100
AbbaAbu71002749,https://x.com/AbbaAbu71002749,14,185,15,83
Mackenzzi99,https://x.com/Mackenzzi99,813,822,4454,89
Husseinqazeem11,https://x.com/Husseinqazeem11,18,112,0,83
Ellasmi68429633,https://x.com/Ellasmi68429633,51,114,0,89
Linesman2_,https://x.com/Linesman2_,4148,4378,10683,89
Reseller___,https://x.com/Reseller___,4570,4479,2035,2261
,,4570,4479,2035,100
,,4570,4479,2035,100
True,"Lagos,4570,4479,2035,100
ABUCHITHOMAS1,https://x.com/ABUCHITHOMAS1,17,156,70,94
azizharnadez1,https://x.com/azizharnadez1,321,1602,673,94
BIGWEST2000,https://x.com/BIGWEST2000,13,95,5,-11
,,13,95,5,83
,,30,30,30,28
,,30,30,30,94
False,,2022,30,30,94
Kejiwins,https://x.com/Kejiwins,164,271,1350,100
EmmanuelOgaga4,https://x.com/EmmanuelOgaga4,193,554,160,178
,,193,554,160,100
,,193,554,160,100
,,193,554,160,100
,,193,554,160,100
,,193,554,160,100
,,193,554,160,100
,,193,554,160,100
False,"Federal Capital Territory,193,554,160,100
freedomMUFC,https://x.com/freedomMUFC,1077,2430,538,587
,,1077,2430,538,100
,,1077,2430,538,100
,,1077,2430,538,100
False,"Rugby,1077,2430,538,100
retired_sv,https://x.com/retired_sv,417,825,473,100
Chinedudonatus3,https://x.com/Chinedudonatus3,2066,4445,4931,100
kingoluwadara,https://x.com/kingoluwadara,1940,1809,39725,94
Nicekals1,https://x.com/Nicekals1,341,1747,2517,94
Na2phay17,https://x.com/Na2phay17,120,367,144,94
IllegalXta,https://x.com/IllegalXta,1587,1293,5742,100
NzubeDon,https://x.com/NzubeDon,1278,199,2591,2879
,,1278,199,2591,100
,,1278,199,2591,100
False,,2020,199,2591,100
papngkat,https://x.com/papngkat,1179,1840,911,100
DearSylvia_,https://x.com/DearSylvia_,1819,1676,2251,94
__officialmilla,https://x.com/__officialmilla,3601,2366,1840,78
JOANESSE22,https://x.com/JOANESSE22,312,1286,20,89
EmmanuelUfuoma7,https://x.com/EmmanuelUfuoma7,181,676,2091,94
Queenslyufere,https://x.com/Queenslyufere,457,1378,3290,94
Miracleonyinye6,https://x.com/Miracleonyinye6,27,199,87,89
Abdulma07462759,https://x.com/Abdulma07462759,41,110,0,89
stewardjornsen,https://x.com/stewardjornsen,1856,2848,29934,100
SylvesterXVI,https://x.com/SylvesterXVI,2311,1508,10597,100
adsmarketplus,https://x.com/adsmarketplus,84,192,198,100
Vaani38853572,https://x.com/Vaani38853572,14,13,8,89
olove2916,https://x.com/olove2916,33,91,31,89
TolulopeARIBIS1,https://x.com/TolulopeARIBIS1,43,194,9,83
Deepika58005726,https://x.com/Deepika58005726,14,14,7,89
Surmaya4,https://x.com/Surmaya4,16,18,27,94
moiseholic12,https://x.com/moiseholic12,1156,1143,148,164
,,1156,1143,148,100
True,Uganda ,2022,1143,148,100
PROPERTY_TRUST_,https://x.com/PROPERTY_TRUST_,860,1536,55,61
,,860,1536,55,100
,,860,1536,55,100
,,860,1536,55,100
,,860,1536,55,100
,,860,1536,55,100
False,Nigeria,2022,1536,55,100
rihanava101,https://x.com/rihanava101,119,4095,9770,89
Uniquesparkly,https://x.com/Uniquesparkly,1852,1131,833,100
Aiimola,https://x.com/Aiimola,3005,1821,10672,100
LarryCubes,https://x.com/LarryCubes,554,586,2840,100
AsanaenengN,https://x.com/AsanaenengN,246,1075,13761,94
itz_ph8,https://x.com/itz_ph8,270,302,57,63
False,,2022,302,57,100
WysdomIYC,https://x.com/WysdomIYC,1512,1630,17590,100
JosiahUzoma,https://x.com/JosiahUzoma,151,219,25,22
,,151,219,25,94
False,,2020,219,25,94
SarahOseiBonsu5,https://x.com/SarahOseiBonsu5,10,22,7,89
Sheyi_Seymour,https://x.com/Sheyi_Seymour,458,1778,537,94
,,458,1778,537,94
,,458,1778,537,94
 ,,458,1778,537,94
",False,458,1778,537,94
Bukolaa11,https://x.com/Bukolaa11,1666,273,2010,100
bendollar001,https://x.com/bendollar001,382,992,5301,5890
True,"Lagos,382,992,5301,100
Westernboy05,https://x.com/Westernboy05,3,262,21,83
chilliams_md,https://x.com/chilliams_md,645,975,242,100
okulegu_of,https://x.com/okulegu_of,2041,4557,17980,83
fvnds2,https://x.com/fvnds2,634,965,2646,100
_Ayomi1,https://x.com/_Ayomi1,820,2273,5470,100
Sensei0326,https://x.com/Sensei0326,1213,2486,6880,100
Dr_Ebus,https://x.com/Dr_Ebus,1923,1464,22581,25092
,,1923,1464,22581,100
False,DREAM CHASER,2015,1464,22581,100
kingkassar11,https://x.com/kingkassar11,1171,2481,30188,100
False,"Owerri,1171,2481,30188,100
emmanueledehW,https://x.com/emmanueledehW,1816,3578,792,880
,,1816,3578,792,100
False,Port harcourt,2014,3578,792,100
bauxite_agaba,https://x.com/bauxite_agaba,6887,4205,56487,100
Bismark09870662,https://x.com/Bismark09870662,404,781,1476,100
Cleanheart1263,https://x.com/Cleanheart1263,1294,1385,95,100
SocioculturelE,https://x.com/SocioculturelE,240,206,92,100
thesame_network,https://x.com/thesame_network,1447,4285,833,100
realhumbleog,https://x.com/realhumbleog,4126,4213,7784,100
missnanah1_,https://x.com/missnanah1_,510,1039,580,100
franklyricsNoh,https://x.com/franklyricsNoh,1324,1899,4558,100
AuduAustine41,https://x.com/AuduAustine41,77,448,8,83
KelvinRapheal3,https://x.com/KelvinRapheal3,445,768,100,100
ycof245,https://x.com/ycof245,42,63,29,27
False,"Sacré coeur III,42,63,29,94
DrTee_official,https://x.com/DrTee_official,1146,2161,864,89
imisioluwayan,https://x.com/imisioluwayan,320,741,354,100
royalesteemplc,https://x.com/royalesteemplc,1231,2064,479,94
_Nwakibie,https://x.com/_Nwakibie,1054,981,17432,100
TeeHess10,https://x.com/TeeHess10,2826,2622,143056,100
MagatiOmary,https://x.com/MagatiOmary,335,1359,178,94
oladboy07077,https://x.com/oladboy07077,83,297,35,89
Haf_siyy,https://x.com/Haf_siyy,2352,2018,1665,1850
,,2352,2018,1665,100
,,2352,2018,1665,100
,,2352,2018,1665,100
,,2352,2018,1665,100
,,2352,2018,1665,100
,,2352,2018,1665,100
True,"Ilorin,2352,2018,1665,100
mau__maau,https://x.com/mau__maau,153,162,83,100
SirArthurXCI,https://x.com/SirArthurXCI,1013,1480,7137,100
KElmatado,https://x.com/KElmatado,3177,3924,5315,100
VictorN97711614,https://x.com/VictorN97711614,96,252,255,100
yahaya_muri,https://x.com/yahaya_muri,133,390,19,94
collinsjoice,https://x.com/collinsjoice,109,350,124,94
agbejohnn,https://x.com/agbejohnn,2080,1513,17923,19916
,,2080,1513,17923,100
,,2080,1513,17923,100
True,Nigeria,2012,1513,17923,100
DidiiAbigail,https://x.com/DidiiAbigail,574,513,325,100
Akinlosotuolua1,https://x.com/Akinlosotuolua1,39,251,10,89
bdby_timz,https://x.com/bdby_timz,387,502,487,100
hera_sekani,https://x.com/hera_sekani,1768,568,1695,100
KingJajaDe7th,https://x.com/KingJajaDe7th,77,242,7,83
OkoyeIsaac16,https://x.com/OkoyeIsaac16,306,563,503,100
Itz_emmyrate,https://x.com/Itz_emmyrate,4830,4854,24909,27679
True,"Abuja,4830,4854,24909,100
Aleeyuu_,https://x.com/Aleeyuu_,1165,1869,2716,100
MrKenren,https://x.com/MrKenren,3931,4789,4832,100
MorakaKoketso,https://x.com/MorakaKoketso,974,1077,1263,1403
,,974,1077,1263,100
,,974,1077,1263,100
,,974,1077,1263,100
,,974,1077,1263,100
False,,2020,1077,1263,100
GHub256,https://x.com/GHub256,324,400,286,100
Odewale15,https://x.com/Odewale15,1747,2798,2086,100
boohlek1,https://x.com/boohlek1,2280,2251,1061,89
nolimitpercy,https://x.com/nolimitpercy,963,977,15,94
nne_beke,https://x.com/nne_beke,3866,2820,23127,100
Mablemosabd,https://x.com/Mablemosabd,774,852,2293,100
shilale669,https://x.com/shilale669,1241,1467,6077,100
__stefan____,https://x.com/__stefan____,352,643,1364,100
greeezintea,https://x.com/greeezintea,2561,1482,34200,100
TshiBe6,https://x.com/TshiBe6,302,383,59,66
,,302,383,59,100
,,302,383,59,100
